»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015-01-07,¡º,84,212,61,87,14,37,1.10,17
2015-01-08,¡º,93,181,69,88,13,40,1.14,9
2015-01-09,«·∂»Œ€»æ,121,211,91,129,20,41,1.27,5
2015-01-10,«·∂»Œ€»æ,126,213,95,131,21,45,1.30,10
2015-01-11,«·∂»Œ€»æ,131,237,99,137,31,53,1.31,13
2015-01-12,«·∂»Œ€»æ,145,305,110,155,26,51,1.37,18
2015-01-13,«·∂»Œ€»æ,124,258,93,145,26,60,1.27,20
2015-01-14,÷–∂»Œ€»æ,180,311,138,205,34,68,1.48,7
2015-01-15,÷ÿ∂»Œ€»æ,218,320,167,236,39,66,1.60,6
2015-01-16,÷ÿ∂»Œ€»æ,239,343,188,247,41,66,1.49,6
2015-01-17,÷ÿ∂»Œ€»æ,226,362,175,232,31,63,1.46,6
2015-01-18,÷–∂»Œ€»æ,180,353,135,176,28,51,1.30,11
2015-01-19,÷–∂»Œ€»æ,182,355,137,188,27,53,1.39,6
2015-01-20,÷–∂»Œ€»æ,195,351,147,208,28,66,1.53,15
2015-01-21,÷–∂»Œ€»æ,175,341,132,194,33,71,1.38,23
2015-01-22,«·∂»Œ€»æ,141,284,106,169,24,78,1.31,29
2015-01-23,÷–∂»Œ€»æ,175,300,132,207,36,83,1.43,20
2015-01-24,÷–∂»Œ€»æ,197,290,152,219,34,65,1.39,8
2015-01-25,÷ÿ∂»Œ€»æ,242,329,191,278,39,75,1.73,6
2015-01-26,÷ÿ∂»Œ€»æ,243,316,192,257,29,60,1.76,5
2015-01-27,÷–∂»Œ€»æ,173,352,131,174,18,50,1.78,6
2015-01-28,”≈,50,150,35,46,9,33,1.27,19
2015-01-29,”≈,50,114,34,47,9,32,1.22,10
2015-01-30,¡º,55,110,38,52,11,35,1.07,11
2015-01-31,¡º,63,148,44,63,25,35,0.96,29
2015-02-01,¡º,53,74,34,54,22,34,0.94,27
2015-02-02,¡º,77,122,56,83,19,39,1.03,26
2015-02-03,¡º,97,162,71,106,23,50,1.17,20
2015-02-04,«·∂»Œ€»æ,128,233,97,148,31,64,1.40,9
2015-02-05,«·∂»Œ€»æ,101,240,75,106,19,51,1.13,20
2015-02-06,¡º,99,213,73,111,20,60,1.13,19
2015-02-07,«·∂»Œ€»æ,147,307,111,158,27,60,1.21,16
2015-02-08,÷–∂»Œ€»æ,181,355,136,187,21,56,1.44,8
2015-02-09,«·∂»Œ€»æ,125,312,94,134,23,63,1.19,18
2015-02-10,«·∂»Œ€»æ,145,306,110,163,29,71,1.22,11
2015-02-11,÷–∂»Œ€»æ,183,326,138,200,29,71,1.36,31
2015-02-12,«·∂»Œ€»æ,149,262,113,161,19,62,1.20,48
2015-02-13,÷–∂»Œ€»æ,188,339,142,203,26,85,1.48,23
2015-02-14,÷–∂»Œ€»æ,190,308,143,193,27,71,1.48,27
2015-02-15,÷–∂»Œ€»æ,183,304,138,182,21,50,1.39,37
2015-02-16,÷–∂»Œ€»æ,172,318,129,171,16,54,1.48,17
2015-02-17,«·∂»Œ€»æ,102,208,76,108,14,28,1.10,41
2015-02-18,«·∂»Œ€»æ,110,257,82,112,16,30,1.03,54
2015-02-19,«·∂»Œ€»æ,144,249,110,142,17,22,1.02,48
2015-02-20,¡º,75,231,54,73,9,22,1.15,35
2015-02-21,¡º,88,246,64,86,12,23,1.28,25
2015-02-22,¡º,57,104,39,55,6,19,1.08,23
2015-02-23,”≈,47,83,32,46,7,19,0.93,29
2015-02-24,¡º,57,115,39,59,9,24,1.02,22
2015-02-25,¡º,61,170,43,60,9,23,1.08,31
2015-02-26,¡º,56,166,37,53,9,25,1.07,23
2015-02-27,”≈,37,75,21,36,8,19,0.87,37
2015-02-28,”≈,29,49,19,28,5,21,1.01,24
2015-03-01,”≈,45,89,27,45,8,28,1.03,27
2015-03-02,¡º,53,81,34,57,14,32,1.12,23
2015-03-03,¡º,66,143,45,77,20,44,1.25,21
2015-03-04,¡º,81,304,49,106,15,41,1.21,31
2015-03-05,¡º,69,231,34,85,12,25,0.87,52
2015-03-06,¡º,66,165,44,79,14,37,0.97,46
2015-03-07,¡º,65,140,45,76,15,41,0.96,51
2015-03-08,¡º,68,165,45,83,16,39,0.93,58
2015-03-09,¡º,87,260,63,120,19,70,1.31,21
2015-03-10,¡º,92,287,68,118,21,55,1.16,32
2015-03-11,¡º,100,308,75,122,22,57,1.03,30
2015-03-12,«·∂»Œ€»æ,102,259,76,123,27,49,1.01,87
2015-03-13,«·∂»Œ€»æ,116,288,86,139,34,69,1.11,42
2015-03-14,«·∂»Œ€»æ,108,226,80,121,18,68,1.10,29
2015-03-15,«·∂»Œ€»æ,113,236,84,121,21,57,1.25,45
2015-03-16,¡º,91,189,66,101,17,44,1.24,33
2015-03-17,¡º,97,262,72,109,18,46,1.20,40
2015-03-18,¡º,96,292,71,104,18,39,1.25,30
2015-03-19,”≈,45,52,27,46,10,36,1.32,14
2015-03-20,”≈,43,45,25,42,16,34,1.09,34
2015-03-21,”≈,48,34,27,49,15,38,1.16,48
2015-03-22,¡º,56,52,35,61,15,47,1.20,28
2015-03-23,¡º,70,181,48,85,24,46,1.29,43
2015-03-24,¡º,67,191,44,80,19,52,1.02,32
2015-03-25,¡º,64,165,40,75,16,43,1.00,62
2015-03-26,¡º,61,148,36,71,18,47,1.06,56
2015-03-27,¡º,55,100,35,60,13,48,1.10,28
2015-03-28,¡º,51,47,35,54,15,45,1.23,30
2015-03-29,¡º,73,124,52,78,12,59,1.28,38
2015-03-30,¡º,64,123,42,70,15,46,1.17,55
2015-03-31,¡º,67,157,44,81,17,47,1.07,56
2015-04-01,¡º,79,260,52,95,21,52,1.12,70
2015-04-02,¡º,71,259,33,89,12,37,0.80,81
2015-04-03,¡º,79,262,40,91,22,53,0.96,88
2015-04-04,¡º,60,139,35,66,12,25,0.87,85
2015-04-05,”≈,34,18,22,34,5,21,0.94,38
2015-04-06,”≈,31,20,19,30,7,29,1.19,21
2015-04-07,”≈,21,1,13,18,4,25,1.10,40
2015-04-08,”≈,30,24,19,28,8,25,1.04,45
2015-04-09,”≈,40,43,25,39,8,41,1.14,28
2015-04-10,¡º,67,188,47,75,15,53,1.23,40
2015-04-11,¡º,90,268,66,93,17,56,1.14,28
2015-04-12,¡º,69,173,45,83,15,50,0.98,52
2015-04-13,¡º,83,309,45,114,15,65,1.01,48
2015-04-14,¡º,67,126,29,81,19,49,0.79,68
2015-04-15,¡º,61,41,39,69,13,43,0.81,83
2015-04-16,¡º,77,107,52,96,15,56,0.93,86
2015-04-17,«·∂»Œ€»æ,113,265,84,142,28,64,1.22,76
2015-04-18,¡º,80,179,58,89,12,34,1.00,56
2015-04-19,”≈,34,16,14,28,8,27,0.75,60
2015-04-20,¡º,54,129,31,55,17,39,0.88,59
2015-04-21,¡º,67,187,43,74,22,51,0.98,47
2015-04-22,¡º,71,198,51,71,13,42,0.82,30
2015-04-23,¡º,66,118,47,64,12,44,0.87,23
2015-04-24,¡º,76,181,55,77,13,51,0.96,36
2015-04-25,¡º,76,153,54,86,14,59,1.02,53
2015-04-26,¡º,81,157,59,101,23,69,1.09,53
2015-04-27,¡º,95,266,68,112,26,61,1.09,77
2015-04-28,«·∂»Œ€»æ,120,336,87,139,26,65,1.12,91
2015-04-29,«·∂»Œ€»æ,124,327,88,150,27,69,1.19,89
2015-04-30,¡º,75,146,47,89,20,48,0.86,68
2015-05-01,”≈,39,32,20,36,7,21,0.64,55
2015-05-02,”≈,49,103,25,50,14,35,0.75,52
2015-05-03,”≈,48,52,28,51,9,42,0.83,31
2015-05-04,”≈,47,50,26,46,9,27,0.71,40
2015-05-05,¡º,53,70,32,58,10,36,0.76,33
2015-05-06,¡º,71,147,49,82,13,39,0.89,62
2015-05-07,¡º,64,104,41,75,15,43,0.85,58
2015-05-08,¡º,59,137,29,63,11,33,0.67,83
2015-05-09,¡º,74,266,41,83,18,54,0.85,71
2015-05-10,¡º,67,207,37,76,18,42,0.86,76
2015-05-11,¡º,54,174,19,60,11,25,0.55,85
2015-05-12,¡º,78,293,36,103,22,58,0.82,53
2015-05-13,¡º,86,266,48,120,26,64,0.94,31
2015-05-14,¡º,87,254,62,116,15,63,1.08,44
2015-05-15,¡º,82,276,60,88,8,47,1.03,30
2015-05-16,¡º,57,126,34,58,11,43,0.88,37
2015-05-17,¡º,63,131,43,70,11,43,0.97,24
2015-05-18,¡º,88,261,63,94,9,43,0.98,70
2015-05-19,¡º,84,237,60,103,14,56,1.07,42
2015-05-20,¡º,66,192,40,79,18,48,1.03,43
2015-05-21,¡º,76,269,50,95,13,46,1.02,50
2015-05-22,¡º,56,123,38,58,5,30,0.90,40
2015-05-23,”≈,49,92,30,51,8,32,0.87,36
2015-05-24,¡º,57,108,31,56,13,32,0.97,63
2015-05-25,”≈,45,47,24,44,8,34,0.94,32
2015-05-26,”≈,49,74,29,50,6,37,0.92,32
2015-05-27,¡º,74,193,52,90,12,54,1.15,36
2015-05-28,¡º,90,263,66,105,13,69,1.39,21
2015-05-29,¡º,57,170,33,57,9,39,0.87,52
2015-05-30,¡º,63,220,39,72,16,51,0.93,59
2015-05-31,¡º,69,184,40,72,14,45,1.02,70
2015-06-01,”≈,49,95,30,49,5,35,1.03,37
2015-06-02,¡º,79,274,58,80,7,44,1.14,34
2015-06-03,”≈,47,132,29,47,5,32,0.96,14
2015-06-04,”≈,42,95,25,41,5,34,0.92,28
2015-06-05,¡º,51,113,30,52,11,41,0.97,43
2015-06-06,¡º,59,150,38,64,11,46,0.99,20
2015-06-07,”≈,48,128,32,48,6,32,0.92,29
2015-06-08,¡º,57,205,39,57,9,38,1.02,24
2015-06-09,¡º,55,155,31,52,11,36,0.89,53
2015-06-10,¡º,76,239,45,80,12,48,1.04,71
2015-06-11,¡º,82,282,57,101,15,45,1.03,71
2015-06-12,¡º,69,235,45,86,14,34,0.90,49
2015-06-13,”≈,35,34,22,35,5,28,0.75,32
2015-06-14,¡º,60,185,40,65,10,41,1.00,40
2015-06-15,¡º,63,182,44,68,9,37,1.07,15
2015-06-16,”≈,48,114,31,48,6,35,0.97,24
2015-06-17,¡º,57,180,39,59,5,40,1.03,28
2015-06-18,¡º,66,243,47,71,6,47,1.23,22
2015-06-19,¡º,58,180,39,63,9,39,1.25,32
2015-06-20,¡º,57,186,37,62,7,45,1.08,18
2015-06-21,”≈,48,105,30,47,8,25,0.87,49
2015-06-22,”≈,45,92,20,43,10,27,0.91,49
2015-06-23,”≈,42,90,17,42,9,28,0.83,34
2015-06-24,¡º,61,252,38,71,8,35,1.04,21
2015-06-25,¡º,62,262,41,71,7,32,1.07,38
2015-06-26,¡º,58,226,34,61,6,27,0.87,41
2015-06-27,¡º,59,242,32,66,11,29,0.78,57
2015-06-28,¡º,61,242,36,71,8,28,0.80,53
2015-06-29,¡º,57,235,34,65,6,32,0.83,31
2015-06-30,”≈,34,53,18,33,5,24,0.80,26
2015-07-01,”≈,38,82,22,37,5,23,0.89,26
2015-07-02,¡º,56,206,34,60,8,38,0.98,18
2015-07-03,”≈,45,128,26,44,4,29,0.75,36
2015-07-04,”≈,33,39,20,32,5,24,0.65,36
2015-07-05,”≈,36,52,20,35,6,27,0.69,34
2015-07-06,¡º,58,207,38,62,8,34,0.87,49
2015-07-07,¡º,68,251,44,76,12,43,0.92,64
2015-07-08,¡º,72,252,48,85,14,41,0.90,66
2015-07-09,¡º,70,229,49,82,11,39,0.90,70
2015-07-10,¡º,87,309,63,97,12,34,0.94,78
2015-07-11,«·∂»Œ€»æ,103,336,77,124,15,46,1.05,73
2015-07-12,¡º,81,262,55,97,14,37,0.91,54
2015-07-13,¡º,75,187,51,97,15,42,1.01,51
2015-07-14,¡º,87,241,64,98,11,39,1.04,23
2015-07-15,”≈,45,81,28,46,6,23,0.81,51
2015-07-16,¡º,71,267,47,78,13,42,0.99,85
2015-07-17,¡º,90,327,66,111,21,52,1.20,81
2015-07-18,¡º,85,316,59,106,17,45,1.02,75
2015-07-19,¡º,84,318,59,106,19,49,1.05,65
2015-07-20,¡º,76,269,52,93,16,42,1.04,56
2015-07-21,¡º,82,305,59,107,17,51,1.13,72
2015-07-22,¡º,59,199,42,60,5,30,1.01,35
2015-07-23,¡º,68,278,48,70,8,39,1.14,42
2015-07-24,¡º,62,235,41,66,13,38,1.02,68
2015-07-25,¡º,81,297,53,88,16,47,1.14,88
2015-07-26,¡º,96,309,71,117,16,57,1.32,66
2015-07-27,¡º,66,212,43,71,15,40,1.07,65
2015-07-28,¡º,68,262,47,82,17,42,0.98,48
2015-07-29,¡º,52,179,31,56,13,27,0.84,39
2015-07-30,”≈,45,125,21,44,12,24,0.73,46
2015-07-31,¡º,54,218,28,56,13,28,0.74,53
2015-08-01,¡º,55,197,27,57,14,29,0.70,47
2015-08-02,”≈,48,124,23,46,16,21,0.60,53
2015-08-03,”≈,42,91,18,42,13,20,0.57,42
2015-08-04,”≈,47,135,20,46,14,23,0.61,57
2015-08-05,¡º,51,148,27,47,7,21,0.70,68
2015-08-06,¡º,66,266,36,64,10,36,0.87,77
2015-08-07,¡º,59,207,39,68,14,37,0.93,43
2015-08-08,¡º,51,193,34,50,6,32,0.91,22
2015-08-09,¡º,61,271,41,64,9,23,0.90,37
2015-08-10,¡º,69,306,49,75,11,29,0.94,54
2015-08-11,¡º,88,333,64,104,13,48,1.12,42
2015-08-12,¡º,56,176,37,60,8,26,0.85,52
2015-08-13,¡º,56,141,33,59,12,33,0.88,55
2015-08-14,¡º,64,213,42,73,13,35,0.88,63
2015-08-15,¡º,67,240,47,75,12,31,0.93,56
2015-08-16,¡º,80,263,58,88,10,37,1.09,49
2015-08-17,”≈,42,97,28,41,4,30,0.98,19
2015-08-18,”≈,31,37,20,30,5,24,0.81,29
2015-08-19,”≈,24,5,11,21,4,23,0.78,40
2015-08-20,”≈,43,98,24,42,7,35,0.86,58
2015-08-21,¡º,81,305,41,75,11,49,1.04,86
2015-08-22,¡º,91,320,56,97,16,57,1.15,86
2015-08-23,¡º,86,327,60,99,14,53,1.14,73
2015-08-24,¡º,84,329,60,96,15,50,1.16,63
2015-08-25,¡º,66,231,47,62,9,36,0.95,39
2015-08-26,¡º,56,137,38,60,12,41,0.99,48
2015-08-27,¡º,77,247,55,84,12,54,1.28,22
2015-08-28,¡º,79,255,57,81,10,38,1.16,44
2015-08-29,¡º,85,311,62,92,10,46,1.17,62
2015-08-30,¡º,80,272,53,83,12,49,1.13,75
2015-08-31,¡º,92,331,62,97,16,50,1.19,82
2015-09-01,¡º,99,352,71,106,15,44,1.16,82
2015-09-02,¡º,81,303,59,88,11,45,1.15,66
2015-09-03,¡º,69,274,46,67,8,36,1.08,53
2015-09-04,¡º,51,195,32,53,11,29,1.01,49
2015-09-05,”≈,43,128,28,41,5,30,1.15,20
2015-09-06,”≈,40,94,23,38,8,28,0.96,38
2015-09-07,¡º,54,187,27,52,12,40,0.98,64
2015-09-08,¡º,59,199,37,64,12,37,1.03,58
2015-09-09,¡º,70,275,50,80,14,38,1.17,57
2015-09-10,¡º,78,304,57,86,15,40,1.26,51
2015-09-11,”≈,35,71,23,32,6,22,1.02,26
2015-09-12,”≈,31,42,10,19,8,28,0.77,62
2015-09-13,”≈,41,61,21,40,16,44,1.07,25
2015-09-14,¡º,51,90,30,53,16,44,1.06,44
2015-09-15,¡º,68,215,47,81,23,52,1.14,37
2015-09-16,¡º,83,286,61,86,15,42,1.09,41
2015-09-17,¡º,57,125,39,55,7,38,1.03,23
2015-09-18,”≈,30,27,18,29,6,37,1.12,20
2015-09-19,”≈,26,17,16,25,4,36,1.20,11
2015-09-20,”≈,41,83,25,40,11,44,1.35,51
2015-09-21,”≈,45,102,25,45,14,47,1.33,24
2015-09-22,¡º,59,208,41,59,9,47,1.20,22
2015-09-23,¡º,58,228,39,58,11,34,1.14,49
2015-09-24,”≈,30,37,18,29,6,30,0.99,24
2015-09-25,”≈,32,35,18,31,9,39,0.99,15
2015-09-26,”≈,40,88,25,39,9,41,1.09,14
2015-09-27,”≈,33,36,19,32,9,32,1.08,15
2015-09-28,”≈,29,27,16,28,6,34,1.11,13
2015-09-29,”≈,43,116,26,45,10,39,1.31,8
2015-09-30,¡º,66,260,46,74,10,34,1.26,44
2015-10-01,”≈,46,120,24,46,8,26,0.81,36
2015-10-02,¡º,51,105,21,54,14,34,0.83,42
2015-10-03,¡º,52,114,33,56,9,33,0.90,36
2015-10-04,”≈,39,76,25,37,6,31,0.91,24
2015-10-05,”≈,39,72,25,39,7,36,0.97,21
2015-10-06,¡º,56,161,39,57,9,41,1.13,21
2015-10-07,¡º,71,254,51,76,13,45,1.22,46
2015-10-08,¡º,82,337,60,90,12,47,1.34,25
2015-10-09,¡º,72,294,51,84,14,42,1.18,18
2015-10-10,¡º,65,234,42,77,18,48,0.97,31
2015-10-11,¡º,67,226,44,82,14,56,1.08,42
2015-10-12,¡º,82,261,60,103,21,64,1.16,45
2015-10-13,¡º,74,176,52,88,21,59,1.10,40
2015-10-14,¡º,75,129,53,93,18,66,1.15,47
2015-10-15,¡º,86,162,62,111,20,74,1.30,53
2015-10-16,¡º,86,153,62,105,16,58,1.23,53
2015-10-17,¡º,64,76,45,73,11,47,1.13,37
2015-10-18,¡º,78,197,57,74,12,43,1.30,16
2015-10-19,¡º,82,188,60,84,12,47,1.30,36
2015-10-20,¡º,86,190,63,92,14,51,1.42,34
2015-10-21,¡º,70,139,49,77,14,46,1.30,43
2015-10-22,¡º,69,143,49,80,17,52,1.20,56
2015-10-23,¡º,86,195,63,89,14,47,1.20,46
2015-10-24,«·∂»Œ€»æ,108,285,81,109,20,50,1.31,25
2015-10-25,«·∂»Œ€»æ,103,290,76,102,17,36,1.27,12
2015-10-26,”≈,38,37,22,38,14,33,1.10,15
2015-10-27,”≈,32,22,14,31,16,33,0.73,21
2015-10-28,¡º,58,155,37,63,19,41,0.92,10
2015-10-29,¡º,90,307,66,103,26,55,1.15,14
2015-10-30,”≈,44,98,29,43,13,31,1.10,5
2015-10-31,”≈,45,132,30,43,12,33,0.86,19
2015-11-01,¡º,63,195,44,63,12,44,1.02,26
2015-11-02,¡º,65,138,45,70,16,48,1.07,32
2015-11-03,¡º,80,166,58,90,22,51,1.29,10
2015-11-04,¡º,98,225,73,107,23,46,1.36,5
2015-11-05,¡º,77,183,56,75,14,38,1.30,3
2015-11-06,¡º,56,201,39,58,13,39,1.32,10
2015-11-07,¡º,83,302,61,87,17,44,1.27,35
2015-11-08,¡º,57,162,39,59,12,35,1.33,13
2015-11-09,¡º,73,175,52,81,15,41,1.48,8
2015-11-10,¡º,53,103,35,55,15,42,1.24,9
2015-11-11,”≈,49,86,29,49,15,32,1.14,17
2015-11-12,”≈,33,72,17,32,15,33,1.19,23
2015-11-13,”≈,48,125,26,49,19,40,1.21,21
2015-11-14,¡º,53,114,34,56,18,40,1.15,17
2015-11-15,¡º,75,208,54,73,11,38,1.31,10
2015-11-16,¡º,80,259,58,78,15,38,1.41,7
2015-11-17,¡º,58,169,40,59,13,34,1.20,7
2015-11-18,¡º,70,285,50,79,17,33,1.39,3
2015-11-19,¡º,58,185,40,62,18,28,1.34,3
2015-11-20,¡º,65,187,45,74,21,42,1.53,7
2015-11-21,¡º,59,167,39,64,17,38,1.29,14
2015-11-22,¡º,76,318,54,84,18,42,1.34,5
2015-11-23,¡º,51,211,32,52,14,31,1.20,10
2015-11-24,”≈,40,164,26,38,11,27,1.43,5
2015-11-25,”≈,41,97,28,42,12,35,1.55,5
2015-11-26,¡º,66,250,46,67,19,39,1.75,4
2015-11-27,¡º,62,174,43,61,15,37,1.38,5
2015-11-28,¡º,67,136,48,66,18,36,1.20,4
2015-11-29,¡º,76,148,55,77,19,40,1.24,13
2015-11-30,¡º,88,195,64,89,18,42,1.36,7
2015-12-01,¡º,96,216,71,94,19,41,1.35,6
2015-12-02,¡º,81,208,59,73,15,42,1.19,11
2015-12-03,¡º,85,298,63,80,16,39,1.37,5
2015-12-04,¡º,56,153,38,56,13,36,0.87,20
2015-12-05,”≈,40,88,27,39,13,39,0.90,12
2015-12-06,¡º,57,152,39,56,16,39,1.01,17
2015-12-07,¡º,62,134,43,71,16,56,1.10,13
2015-12-08,¡º,72,161,51,78,23,52,1.05,14
2015-12-09,«·∂»Œ€»æ,144,290,109,145,35,59,1.33,7
2015-12-10,«·∂»Œ€»æ,145,286,109,150,37,62,1.33,8
2015-12-11,¡º,94,213,69,89,21,41,0.95,18
2015-12-12,”≈,39,40,25,38,13,37,1.00,14
2015-12-13,¡º,54,112,37,50,12,36,1.29,6
2015-12-14,”≈,47,90,32,39,15,32,1.35,13
2015-12-15,”≈,35,38,24,29,17,31,0.83,25
2015-12-16,¡º,52,164,36,50,17,39,0.85,21
2015-12-17,¡º,63,213,45,68,26,44,0.98,16
2015-12-18,¡º,51,72,34,50,22,44,0.77,16
2015-12-19,¡º,61,95,42,54,22,37,0.72,13
2015-12-20,¡º,70,82,50,68,28,42,0.87,14
2015-12-21,¡º,83,106,60,86,22,46,0.95,13
2015-12-22,¡º,99,143,73,102,28,54,1.24,12
2015-12-23,«·∂»Œ€»æ,114,158,85,120,30,56,1.43,4
2015-12-24,«·∂»Œ€»æ,105,217,78,106,25,50,1.13,9
2015-12-25,¡º,86,184,63,90,22,51,1.20,9
2015-12-26,¡º,95,203,70,94,17,50,1.21,13
2015-12-27,¡º,95,239,70,93,15,44,1.17,21
2015-12-28,«·∂»Œ€»æ,110,239,82,111,18,46,1.24,9
2015-12-29,«·∂»Œ€»æ,148,266,112,149,23,55,1.59,8
2015-12-30,÷–∂»Œ€»æ,178,276,134,178,27,66,1.76,6
2015-12-31,÷–∂»Œ€»æ,173,270,131,172,27,63,1.74,8
2016-01-01,÷–∂»Œ€»æ,172,292,130,159,28,55,1.56,11
2016-01-02,÷–∂»Œ€»æ,182,272,137,176,22,64,1.70,19
2016-01-03,÷–∂»Œ€»æ,187,275,142,184,21,62,1.78,12
2016-01-04,÷–∂»Œ€»æ,199,292,153,189,27,61,1.95,17
2016-01-05,«·∂»Œ€»æ,104,271,78,97,20,53,1.73,18
2016-01-06,¡º,99,254,73,92,18,49,2.67,6
2016-01-07,¡º,59,140,41,52,19,37,1.54,6
2016-01-08,”≈,36,28,24,33,13,35,1.23,9
2016-01-09,”≈,48,56,33,41,14,37,1.31,6
2016-01-10,¡º,63,119,45,59,17,41,1.45,5
2016-01-11,¡º,65,189,46,60,18,39,1.40,11
2016-01-12,”≈,46,108,31,45,15,37,1.10,11
2016-01-13,¡º,60,144,42,60,22,42,1.20,10
2016-01-14,¡º,86,186,63,80,16,45,1.37,10
2016-01-15,¡º,90,174,66,90,22,52,1.39,15
2016-01-16,¡º,91,177,67,86,18,45,1.33,14
2016-01-17,¡º,93,212,69,92,19,48,1.41,17
2016-01-18,«·∂»Œ€»æ,110,254,82,107,20,58,1.52,11
2016-01-19,¡º,95,199,71,96,22,51,1.30,11
2016-01-20,¡º,79,178,57,75,15,43,1.13,23
2016-01-21,¡º,64,191,45,54,12,37,1.11,9
2016-01-22,”≈,42,106,29,35,11,31,0.94,14
2016-01-23,”≈,41,82,28,33,9,30,0.62,29
2016-01-24,”≈,47,104,31,42,11,28,0.56,36
2016-01-25,¡º,59,143,40,63,15,44,0.72,28
2016-01-26,¡º,82,244,60,93,21,67,0.87,12
2016-01-27,«·∂»Œ€»æ,108,268,80,119,29,64,0.95,11
2016-01-28,«·∂»Œ€»æ,124,269,93,118,21,51,0.91,15
2016-01-29,«·∂»Œ€»æ,136,298,103,132,20,59,1.03,14
2016-01-30,«·∂»Œ€»æ,131,305,99,123,14,48,1.22,8
2016-01-31,«·∂»Œ€»æ,107,309,80,92,10,43,1.10,8
2016-02-01,”≈,44,76,30,34,8,38,1.23,11
2016-02-02,¡º,66,95,47,55,14,46,1.29,18
2016-02-03,¡º,80,125,58,68,13,46,1.18,15
2016-02-04,¡º,91,209,67,80,12,41,1.15,19
2016-02-05,«·∂»Œ€»æ,114,277,85,100,12,50,1.35,14
2016-02-06,«·∂»Œ€»æ,107,321,80,97,15,39,1.22,36
2016-02-07,«·∂»Œ€»æ,102,259,76,90,15,40,1.07,52
2016-02-08,÷–∂»Œ€»æ,192,272,149,172,25,40,1.03,55
2016-02-09,÷ÿ∂»Œ€»æ,203,354,153,174,27,46,1.16,42
2016-02-10,÷ÿ∂»Œ€»æ,202,350,153,173,18,50,1.30,40
2016-02-11,«·∂»Œ€»æ,126,276,95,110,14,44,1.10,44
2016-02-12,«·∂»Œ€»æ,127,277,96,112,16,42,1.03,42
2016-02-13,¡º,58,227,33,61,7,18,0.64,43
2016-02-14,”≈,34,86,19,31,6,15,0.48,47
2016-02-15,”≈,43,159,28,41,8,22,0.59,32
2016-02-16,¡º,62,284,44,57,10,37,0.82,18
2016-02-17,¡º,76,273,55,72,13,45,0.98,19
2016-02-18,¡º,88,266,64,86,15,54,1.08,32
2016-02-19,¡º,100,218,74,97,15,59,1.01,36
2016-02-20,«·∂»Œ€»æ,103,251,77,99,17,55,1.02,22
2016-02-21,«·∂»Œ€»æ,104,260,77,108,13,39,0.87,36
2016-02-22,¡º,71,157,51,68,8,37,0.79,34
2016-02-23,¡º,76,202,55,70,7,46,0.95,17
2016-02-24,¡º,59,137,39,57,14,43,0.86,34
2016-02-25,¡º,72,189,51,74,17,55,0.96,16
2016-02-26,¡º,70,184,50,76,13,48,0.79,30
2016-02-27,¡º,81,228,59,89,13,56,0.91,45
2016-02-28,¡º,93,242,69,105,14,68,1.03,46
2016-02-29,«·∂»Œ€»æ,105,301,78,122,19,66,1.08,58
2016-03-01,¡º,92,231,67,114,18,67,1.07,64
2016-03-02,«·∂»Œ€»æ,137,305,104,167,30,91,1.37,37
2016-03-03,«·∂»Œ€»æ,147,296,111,166,26,70,1.25,52
2016-03-04,«·∂»Œ€»æ,133,235,100,146,20,74,1.29,30
2016-03-05,«·∂»Œ€»æ,132,222,100,140,27,61,1.29,41
2016-03-06,¡º,63,67,41,61,19,33,0.84,64
2016-03-07,¡º,59,84,37,65,16,40,0.83,52
2016-03-08,”≈,48,99,34,45,9,36,0.93,24
2016-03-09,”≈,25,12,9,14,7,22,0.80,51
2016-03-10,”≈,28,41,16,22,10,27,0.61,42
2016-03-11,”≈,49,87,33,46,20,35,0.72,48
2016-03-12,¡º,66,113,47,67,17,39,0.75,46
2016-03-13,¡º,93,246,69,94,16,48,0.86,33
2016-03-14,¡º,75,141,52,84,20,53,0.82,42
2016-03-15,¡º,72,93,50,90,20,54,0.79,63
2016-03-16,¡º,86,176,63,104,23,64,0.99,48
2016-03-17,¡º,95,183,71,109,24,61,1.04,45
2016-03-18,«·∂»Œ€»æ,128,238,96,140,22,57,1.08,67
2016-03-19,¡º,95,194,70,117,20,74,1.10,42
2016-03-20,¡º,66,88,47,70,12,55,0.98,44
2016-03-21,”≈,41,43,26,40,13,46,0.90,48
2016-03-22,”≈,38,49,25,36,9,42,0.96,29
2016-03-23,”≈,27,15,15,22,6,30,0.84,47
2016-03-24,¡º,59,210,37,50,8,34,0.72,76
2016-03-25,¡º,75,275,54,74,11,48,0.87,58
2016-03-26,¡º,73,202,53,73,12,54,0.88,59
2016-03-27,¡º,80,221,57,87,16,59,0.92,51
2016-03-28,¡º,61,63,39,70,18,61,0.84,39
2016-03-29,«·∂»Œ€»æ,109,322,81,114,17,59,1.01,20
2016-03-30,¡º,91,226,67,85,11,50,0.82,31
2016-03-31,¡º,82,188,60,82,13,59,0.86,29
2016-04-01,¡º,95,223,71,114,18,77,1.30,19
2016-04-02,«·∂»Œ€»æ,118,305,88,134,25,78,1.28,24
2016-04-03,«·∂»Œ€»æ,107,340,80,109,14,65,1.12,56
